tipo_registro,escenario,escenario_etiqueta,simulacion,semilla,minutos_simulacion,factor_demanda_inventario,factor_demanda_organos,tiempo_ejecucion_s,dias_simulacion,drones_base_total,drones_hospitalarios_total,drones_config_json,pedidos_generados,pedidos_completados,pedidos_rechazados,pedidos_pendientes,tasa_servicio_pct,inventario_completado,inventario_pendiente,inventario_tiempo_medio_min,inventario_tiempo_p95_min,inventario_tiempo_p99_min,p95_inventario_cumple_720_min,organos_totales,organos_a_tiempo,organos_fuera_isquemia,organos_pendientes,organos_rechazados,exito_clinico_pct,organos_tiempo_medio_min,organos_tiempo_p95_min,organos_tiempo_p99_min,cola_media,cola_p95,cola_maxima,espera_asignacion_media_min,espera_asignacion_p95_min,drones_totales,vuelo_total_min,recarga_total_min,utilizacion_vuelo_pct,utilizacion_operativa_pct,minuto,dia,longitud_cola,drone_id,role,base_name,deliveries_made,flight_minutes,charging_minutes,utilizacion_vuelo_dron_pct,utilizacion_operativa_dron_pct,ruta,organos_totales_ruta,organos_a_tiempo_ruta,organos_fuera_isquemia_ruta,organos_pendientes_ruta,incidencias_ruta,tiempo_medio_ruta_min
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12480.0,8.666666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12540.0,8.708333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12600.0,8.75,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12660.0,8.791666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12720.0,8.833333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12780.0,8.875,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12840.0,8.916666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12900.0,8.958333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12960.0,9.0,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13020.0,9.041666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13080.0,9.083333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13140.0,9.125,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13200.0,9.166666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13260.0,9.208333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13320.0,9.25,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13380.0,9.291666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13440.0,9.333333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500.0,9.375,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13560.0,9.416666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13620.0,9.458333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13680.0,9.5,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13740.0,9.541666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13800.0,9.583333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13860.0,9.625,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13920.0,9.666666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13980.0,9.708333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14040.0,9.75,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14100.0,9.791666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14160.0,9.833333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14220.0,9.875,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14280.0,9.916666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14340.0,9.958333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400.0,10.0,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14460.0,10.041666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14520.0,10.083333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14580.0,10.125,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14640.0,10.166666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14700.0,10.208333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14760.0,10.25,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14820.0,10.291666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14880.0,10.333333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14940.0,10.375,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,10.416666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15060.0,10.458333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15120.0,10.5,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15180.0,10.541666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15240.0,10.583333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15300.0,10.625,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15360.0,10.666666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15420.0,10.708333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15480.0,10.75,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15540.0,10.791666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15600.0,10.833333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15660.0,10.875,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15720.0,10.916666666666666,5.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15780.0,10.958333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15840.0,11.0,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15900.0,11.041666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15960.0,11.083333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16020.0,11.125,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,11.166666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16140.0,11.208333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16200.0,11.25,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16260.0,11.291666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16320.0,11.333333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16380.0,11.375,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16440.0,11.416666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16500.0,11.458333333333334,2.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16560.0,11.5,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16620.0,11.541666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16680.0,11.583333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16740.0,11.625,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16800.0,11.666666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16860.0,11.708333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16920.0,11.75,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16980.0,11.791666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17040.0,11.833333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17100.0,11.875,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17160.0,11.916666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17220.0,11.958333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17280.0,12.0,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17340.0,12.041666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400.0,12.083333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17460.0,12.125,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17520.0,12.166666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17580.0,12.208333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17640.0,12.25,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17700.0,12.291666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760.0,12.333333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17820.0,12.375,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17880.0,12.416666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17940.0,12.458333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.0,12.5,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18060.0,12.541666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18120.0,12.583333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18180.0,12.625,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18240.0,12.666666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18300.0,12.708333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18360.0,12.75,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18420.0,12.791666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18480.0,12.833333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18540.0,12.875,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600.0,12.916666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18660.0,12.958333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18720.0,13.0,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18780.0,13.041666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18840.0,13.083333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18900.0,13.125,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18960.0,13.166666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19020.0,13.208333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19080.0,13.25,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19140.0,13.291666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,13.333333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19260.0,13.375,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19320.0,13.416666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19380.0,13.458333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19440.0,13.5,2.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19500.0,13.541666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19560.0,13.583333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19620.0,13.625,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19680.0,13.666666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19740.0,13.708333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19800.0,13.75,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19860.0,13.791666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19920.0,13.833333333333334,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19980.0,13.875,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20040.0,13.916666666666666,0.0,,,,,,,,,,,,,,,
cola,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100.0,13.958333333333334,0.0,,,,,,,,,,,,,,,
dron,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B001,base,BASE NORTE CAPITAL,193.0,1092.0,843.0,5.416666666666667,9.598214285714286,,,,,,,
dron,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B002,base,BASE NORTE CAPITAL,179.0,922.0,716.0,4.573412698412698,8.125,,,,,,,
dron,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B003,base,BASE NORTE CAPITAL,198.0,1010.0,758.0,5.009920634920635,8.769841269841269,,,,,,,
dron,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B004,base,BASE NORTE CAPITAL,193.0,1090.0,848.0,5.406746031746032,9.613095238095239,,,,,,,
dron,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B005,base,BASE NORTE CAPITAL,206.0,1166.0,907.0,5.783730158730159,10.282738095238095,,,,,,,
dron,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H001,hospital,Hospital General Universitario Gregorio Marañón,4.0,27.0,0.0,0.13392857142857142,0.13392857142857142,,,,,,,
dron,estres_2_moderado,Moderado,3,70,20160,1.5,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H002,hospital,Hospital Universitario 12 de Octubre,7.0,31.0,0.0,0.15376984126984128,0.15376984126984128,,,,,,,
