cola_area_media,cola_maxima_peor_caso,cola_media_promedio,cola_p95_promedio,drones_charging_minutes_total_medio,drones_flight_minutes_total_medio,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,inventario_max_peor_min,inventario_p95_medio_min,inventario_p95_peor_min,inventario_p99_medio_min,num_simulaciones,organos_fuera_isquemia_total,organos_on_time_total,organos_p95_medio_min,organos_p95_peor_min,organos_pendientes_por_corte_total,organos_tasa_fuera_isquemia_global_pct,organos_tasa_on_time_global_pct,organos_totales,pedidos_completados_total,pedidos_generados_total,simulaciones_cumplen_estricto,simulaciones_cumplen_isquemia,tasa_servicio_global_pct,tasa_servicio_max_pct,tasa_servicio_media_pct,tasa_servicio_min_pct,tiempo_ejecucion_medio_s,utilizacion_operativa_media_pct,utilizacion_vuelo_media_pct
4.696232638888889,103.0,4.696232638888889,19.95,27793.25,28032.65,estres_1_base,Base,1.0,1.0,3528.0,157.21250000000003,257.15000000000055,454.0765000000002,20,0,359,37.4125,46.60000000000001,0,0.0,100.0,359,55504,55588,20,20,99.84888824926243,100.0,99.8489015127972,99.35943060498221,3.7493982672691346,8.391338985088986,4.213661916786917
9.820114087301587,126.0,9.820114087301587,40.25,43186.65,43275.0,estres_2_moderado,Moderado,1.5,1.25,1830.0,213.92999999999998,258.8000000000002,482.2750000000011,20,0,425,40.3725,49.599999999999994,0,0.0,100.0,425,85820,85903,20,20,99.90337939303633,100.0,99.90359748717952,99.35049872419393,37.54659333229065,12.996279761904763,6.504779942279942
17.815994543650795,149.0,17.815994543650795,62.85,58790.05,58679.4,estres_3_alto,Alto,2.0,1.5,1849.0,284.44000000000005,334.0,579.1294999999999,20,0,549,39.6025,51.25000000000001,0,0.0,100.0,549,116422,116564,20,20,99.87817851137572,100.0,99.87812190886058,99.419795221843,28.671939957141877,17.65714436026936,8.820256132756132
36.41401041666666,227.0,36.41401041666666,102.80249999999997,74071.45,73552.8,estres_4_muy_alto,Muy alto,2.5,2.0,1503.0,487.7375,589.0,824.6730000000001,20,1,736,40.4275,56.0,0,0.13568521031207598,99.86431478968792,737,146426,147009,19,19,99.60342564060703,99.97287399972873,99.60383330846588,99.17142080956262,27.31426967382431,22.189792267917266,11.055916305916305
